Product_Name,Main_Category,Sub_Category,Discounted_Price,Actual_Price,Discount_Percentage,Savings_Amount,Rating,Rating_Count,Price_Range,Rating_Category,Discount_Category,Review_Volume,User_Name,Review_Title
"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers&Accessories,USBCables,199.0,395.0,50,196.0,4.2,92595.0,Under ₹500,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Neeraj Vishwakarma,Siddharth,SD1908,Mukundha2good,manjunath h,Vidhi Nigam,Amazon Customer,Tarun Gupta","Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it 👍,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable"
"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories,WirelessUSBAdapters,1199.0,2199.0,45,1000.0,4.4,24780.0,₹1000-2500,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Anonymous,Sugam Agrawal,Diganta Gogoi,Amazon Customer,Saigal84,Sonal ashish,Arbind Kumar,Neeraj yadav","Works flawlessly on Ubuntu 22.04 (if installed correctly),Best for kali. Do not read another review.,Nice product,From 0 to 70 …,Good External Wifi Signal Provider,Superb,Awesome and easy to use,Good product"
"AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)",Computers&Accessories,USBCables,179.0,500.0,64,321.0,4.2,92595.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Neeraj Vishwakarma,Siddharth,SD1908,Mukundha2good,manjunath h,Vidhi Nigam,Amazon Customer,Tarun Gupta","Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it 👍,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable"
"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories,USBCables,799.0,2100.0,62,1301.0,4.3,8188.0,₹500-1000,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Arun verma,Arv,Aashna Nasta,Harshitha,Sunny Panchal,Snigdha Mallik,None_123,Ravindra J.","Good product but costly,It’s really long n sturdy no homo 🔥,Takes longer to charge than the regular cable,Quality is really good,iPhone X pink charging cable long one ☝️,A good purchase,It charges fine for me,Absolutely fantastic USB👍👍👍"
VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),Electronics,StandardTelevisions,6999.0,12999.0,46,6000.0,4.2,4003.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"Amazon Customer,Yousuf,Raja Laxman,Pooja Thapa,Selva Vellingiri A,Nikhil Padwal,Bipin,sandip","Firestick plugging in issue, otherwise a good deal,Cheap & Best Product,Low budget led tv,Nice tv,Very. Good,Why is the installation guy asking for installation charge?,Good Budget Tv,Good TV but after using it for 9 days, has found a flaw"
"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",Computers&Accessories,USBCables,199.0,349.0,43,150.0,4.1,314.0,Under ₹500,Very Good (4.0-4.5),Medium (25-50%),Medium (100-1K),"Vipan Agnihotri,Hitender singh,Anuj Chauhan,Mufti Abul Hasan,Amazon Customer,MDR,Jai kumar,Rohan Wakade","Good product,Strong and powerful,Useful product.,Very nice 👌 👍 product,Good 👍🏻,Good,USB,Strong buid , study design , charging speed ☹️"
Tata Sky Universal Remote,Electronics,RemoteControls,230.0,499.0,54,269.0,3.7,2960.0,Under ₹500,Good (3.5-4.0),High (50-75%),High (1K-10K),"Jacob.,Dinesh Ahuja,Ashith,Pravin Chavhan,Anil kumar sharma (Lucky),Customer,Debashis Sengupta,Sridhar","The button contacts are not very good.,Okay for temporary use,Seller: Smart Place Store; Remote Not original,It's below average,Ok,Tata sky remote,Tatasky remote.,Working one, but parts are flimsy."
"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",Computers&Accessories,WirelessUSBAdapters,649.0,1399.0,54,750.0,4.2,179691.0,₹500-1000,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Azhar JuMan,Anirudh Sood,Hari Krishnan PS,Akash Jindal,PRADEEP,Rajesh,Divya Kothari,abhijit","Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build, Connectivity Range, Packaging and other features but no linux support since v2,Very good"
OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Electronics,SmartTelevisions,15999.0,21999.0,27,6000.0,4.2,34899.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"ATHARVA BONDRE,Sujitkumar Thorat,Chandrasekara rajasekara reddy,J vasanth,Placeholder,roshan,Boopathi,Rajesh","Worthy and most affordable - Great TV,Good product,It's really worth the money but,Better product in this budget,Product review,nice tv,Best product,Budget friendly TV"
"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories,USBCables,348.0,1499.0,77,1151.0,4.2,656.0,Under ₹500,Very Good (4.0-4.5),Very High (75%+),Medium (100-1K),"nisar,Pralipta Kumar Sahoo,Vimal kumar g s,Amazon Customer,Amazon Customer,Amith Kumar M,Ekant Sharma,K R S","Nice,Awesome,Quick not charger🤏,Expensive at this price,Multiple mobile can’t be charged at a time,THIS IS FAST CHARGING ON BOTH MY SAMSUNG PHONES AND IPHONE TOO. Go for it !!,Excellent quality!,CHARGING CABLE"
"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",Computers&Accessories,USBCables,154.0,349.0,56,195.0,4.3,7064.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Arun S.,Jeevan Prasad,mitesh,Tasmai Agrawal,Parvathi,Mohammadnaeem Surajwala,Suriya,Amazon Customer","It's working,It's gud 😳,Cable quality is good.,Durable and Works Well,Good data cable same as shown in pic,Portronics knonnect L 1.2 mtr Micro USB cable,Ok,Great quality"
"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,RemoteControls,179.0,799.0,78,620.0,3.7,2201.0,Under ₹500,Good (3.5-4.0),Very High (75%+),High (1K-10K),"Periyasamy,Madhusudhanan,S Salman palka,Sumit,Syed Amir,Arun Nihalani,Gaurav tyagi,LK","Simple and good,Satisfied!,Good one,Light weight, good working,ok,Poor quality! Stopped working after a month!,Not able to connect,Works well with Airtel DTH"
Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),Electronics,SmartTelevisions,32990.0,47900.0,31,14910.0,4.3,7109.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"Binu,Sabjan,Ramkapil,User,Amazon Customer,ganesh,basavaraj huggi,Mangesh Borkar","Best(Branded) Budget TV,A high-quality 4k Smart TV from Samsung,Received Defective,Got Replacement,Nice product but,Tv is good,Best budget tv,Value for money. Samsung is always good,Value for money product"
Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Computers&Accessories,USBCables,139.0,999.0,86,860.0,4.0,1313.0,Under ₹500,Good (3.5-4.0),Very High (75%+),High (1K-10K),"pruthvi natraj,Phani,Amazon Customer,TechDevoteeIndia,Devanand S B,Anuradha Banerjee,xxxxxxxxxxxxxxxxxxxxxx,chintan","A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine,Good Product,Good"
AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories,USBCables,329.0,845.0,61,516.0,4.2,29746.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"harpreet,Y Kiran Korneli Reddy,Kadir,SP,Mr Sab.,Rupesh Singh,Abdul Maktedar,Anshita","Its ok product not too good not bad,Cheap and best,Performance,Works well,Not working with Fast Charger,This Type-C cable is awesome😍.,Does not support display,Good"
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),Electronics,SmartTelevisions,13999.0,24999.0,44,11000.0,4.2,45238.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"prateeq,Suraj Chand,viswanath Raju,Ramamoorthy,Nitesh singh,Adnan,Kailash,Chandani Dinodia","Worth the price,Mi Smart Tv 32"" :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,It’s good,Go for it without thinking twice."
"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",Electronics,HDMICables,309.0,1400.0,78,1091.0,4.4,426973.0,Under ₹500,Very Good (4.0-4.5),Very High (75%+),Very High (10K+),"Rishav Gossain,Shashank Mallamraju,Purnendu,gunasekaran desomayananam,Anto RK,Sukrit Basak,Manoj Kumar,Sethuram.S","It's quite good and value for money,Works well,Hdmi cable,Value for money,All good,Gets the job done,Delivery was good,This one was my need to purchase"
"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)",Computers&Accessories,USBCables,263.0,699.0,62,436.0,4.1,450.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Thenmozhi,manish,Brajesh Jha,sushil kumar,Prasanth,Vishal Mehra,LmcX,Prashant Parkhe","Iphone User,Overall good,Perfect price, perfect fit,Good,Worth,Perfect replacement for Apple cable,At this price it's a steal.,Good cable with decent price"
Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),Electronics,StandardTelevisions,7999.0,14990.0,47,6991.0,4.3,457.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Medium (100-1K),"ARUN KUMAR A V,Ankesh kumar pandit,Pradeep,limugha sumi,Amar,syed akrampasha,Ganesh, Tamilnadu,T Karthikeyan","Value for Money,Good product,Great excellent picture quality,value for money,Worth for the money,Good,100% Value for money,Value for money"
"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's",Electronics,TVWall&CeilingMounts,1599.0,2999.0,47,1400.0,4.2,2727.0,₹1000-2500,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"Prashant Pradhan,Raghavendra Shetty,Shiva prasad,James.faihriem,MANI TEJA,Christopher R,PG,Gangadhar Kotapatti","A nice & sturdy product.,Assembly,nyc hairdryee,Good,Fits perfectly!!,Not suitable for 50inch and above 😟,Worth buying,Worth"
"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories,USBCables,219.0,700.0,69,481.0,4.3,20053.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Hremant,Anjaneyulu,Madhav,NOTTADRIS,Deepak,P,M.SASIKUMAR,S.Suresh","You can trust on this one,The best usb cable,Wel build just like original .,Nice!!,Working perfectly,Basic,Good,No issues"
"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories,USBCables,349.0,899.0,61,550.0,4.5,149.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Ravi Shankar,Prakash Luhariya,bhavesh sabalpara,Anup Roy,Hasibul seikh,Manoj Kumar,Amazon Customer,DEEPAK  MAZUMDAR","It worked well for some days later it is not working , I want it to replace.,Extremely fine,Superb product,This is very decent, quality is super good!,Good,Awesome Product Quantity & Value For Money,Go for it..,Be(a)st in the market."
"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories,USBCables,349.0,599.0,42,250.0,4.1,210.0,Under ₹500,Very Good (4.0-4.5),Medium (25-50%),Medium (100-1K),"Satyanarayana,mohd irfan,Pankaj,Shirish Shivarkar,Thomas,datta DG,NB SHOP,Vijay","Good.,Good product,Ultimate product,Good Product,Not that good. But ok for the price.,Fast cable,Fast charging 👍,Best Alternative to Original Cable"
Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,SmartTelevisions,26999.0,42999.0,37,16000.0,4.2,45238.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"prateeq,Suraj Chand,viswanath Raju,Ramamoorthy,Nitesh singh,Adnan,Kailash,Chandani Dinodia","Worth the price,Mi Smart Tv 32"" :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,It’s good,Go for it without thinking twice."
"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,USBCables,115.0,499.0,77,384.0,4.0,7732.0,Under ₹500,Good (3.5-4.0),Very High (75%+),High (1K-10K),"Vijayan C V,Sanjay P.,keshav,Dharemesh K.,Amazon Customer,Rajesh,Sagar Yadav,Vaibhav","Very good product and met my need.  Thanks,Decent value,Nice quality… trustable…,Just well in this price.,supports 2.4 amps fast charging,Nice,Nice.,Value for money"
"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories,USBCables,399.0,999.0,60,600.0,4.1,1780.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"livin sebi,Anand k.,Rahul Pandita,Fazil Mohamed,Steve,Shivasunhith,Varun Kumar,Advaid Haridas","Better..!!,Charging speed is not guaranteed!,Exactly as advertised,Excellent warp charge cable,Nice,Amazing cable,Best fast charging cable,Really a good cable, Recommend"
"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories,USBCables,199.0,499.0,60,300.0,4.1,602.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Gopal krishna rout,Customer,Amazon Customer,AMAN KUMAR,Amazon Customer,Ghanshyam Hemade,Satyam Pandey,Amazon Customer","Good product,Its good, but micro usb doesn't fit my phone.,Good and useful item,It is very best cable,good,2 in 1 Charging Cable.,Sturdy cable overall,Nice & Best Charger Cabel"
"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories,USBCables,179.0,399.0,55,220.0,4.0,1423.0,Under ₹500,Good (3.5-4.0),High (50-75%),High (1K-10K),"Actual user,Shanti lal Gurjar,Gowthami,Amrut K.,chetan tandel,Mwnzil brahma,Amazon Customer,Karthik","GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100"
TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,SmartTelevisions,10901.0,30990.0,65,20089.0,4.1,398.0,Above ₹5000,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Nilesh K Salvi,Amazon Customer,Wippingstone T.,Nareshkumar kangula,j.shahulhameed,martin stanly,shekha p,Paavanaarun","Good, Value for Money,Picture quality was nice....over all product nice,Till today everything okay,Y,Good,Outstanding Performance,Must buy,Value for money"
"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories,USBCables,209.0,499.0,58,290.0,3.9,536.0,Under ₹500,Good (3.5-4.0),High (50-75%),Medium (100-1K),"Vinay,Amazon Customer,Naveenkumar Vemula,sumit,Ajay,vivek rajpooot,drravish,8309-873146","Value for money,Nice product,timely delivered with good packeging,Good in quality,Quite nice cable,  Go for it,Good product , value for money,Worth buying,Nice"
Firestick Remote,Electronics,RemoteControls,1434.0,3999.0,64,2565.0,4.0,32.0,₹1000-2500,Good (3.5-4.0),High (50-75%),Low (<100),"Dharminder Singh Singha,Gnana Prasad Gopathi,arun kumar,Hariram,Santosh,vinayak,apparao saripilli,Neha Chaudhary","Good Product,Good product for my fire Tv,Over-all food,Good product,Product quality is very good and so is the customer service,It’s good,worth buying,Remote is working fine"
"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories,USBCables,399.0,1099.0,64,700.0,4.2,24269.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Manav,Adarsh gupta,Sundeep,S.Sayeed Ahmed,jaspreet singh,Khaja moin,Anand,S.ARUMUGAM","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good"
"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers&Accessories,USBCables,139.0,249.0,44,110.0,4.0,9378.0,Under ₹500,Good (3.5-4.0),Medium (25-50%),High (1K-10K),"$@|\|TO$|-|,Sethu madhav,Akash Thakur,Burger Planet,Justice ⚖️,indrajyoti d.,Aditya Kumar,E.C.GEORGE","Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well."
SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,SmartTelevisions,7299.0,19125.0,62,11826.0,3.4,902.0,Above ₹5000,Fair (3.0-3.5),High (50-75%),Medium (100-1K),"Naresh Patel,Bhaskar Reddy,Vipin Thakur,Ramdas  Tryambak  shewale,Aijaz Ahmed,ankesh verma,Rakesh kumar,Devraj Nayak","Good in this price,Speakers and sound next level,Bad remote,Remote problem,Good quality 👍,Skywall 32 smart TV,Phone se screen chalane fasta hai,YouTube me I'd nhi bana pa raha hun"
"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories,USBCables,299.0,799.0,63,500.0,4.4,28791.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"𝕵𝖆𝖙𝖎𝖓 𝕮𝖍𝖆𝖉𝖍𝖆,palpandia153,Arvind,Nithyadhakshina,Basha_Neerati,shaker,Amazon Customer,D Ravi","Good Stuff... Recommended!!!,Need better quality,एक मजबूत प्रोडक्ट है,Good,best buy of this cable,Best for,Tough,Nil"
